0.1 188.62806873751055 -102.5843535601839 -2.8936100205751902 272.28810259176896 -177.15367906770663 3.0083895486251677 262.7569955695853 -376.1975863391271 3.179099994377314 265.1451139464887 -549.7850819904153 1.5523110978397612 131.56391678586473 -519.6217717494594 -5.360183182519115 90.43630456426217 -1016.1035179881862 -1.7423513344220631 -29.19995851773857 -990.9728037587578 0.5309259837699536 3.635181336279156 -988.6083571204547 -0.27451431595623493 
0.11 189.84797693585745 -108.03896216349486 -2.9495105617950506 273.10995052282846 -187.8327019970592 2.9920467274652447 262.4773202704784 -386.62570215226805 3.1842686052618068 265.1807458539748 -560.1884922893647 1.549580317010308 111.04397446506454 -570.9738386963437 -5.8167171557131425 72.80714619470373 -1119.4588213221189 -1.5096492046132568 -26.52185409617489 -1094.8371501819508 0.49997311826759927 3.4748314052170146 -1092.2809390170303 -0.27093116902605086 
0.12 190.8209383285496 -113.99615912933 -3.009881356788249 273.72119828182616 -199.5367966704731 2.9785352858693224 262.2308883957253 -398.0979914733394 3.1890434084354333 265.2142899568131 -571.6348319988045 1.5469053000736506 82.14261492024009 -620.0458427806531 -6.254631759372853 48.29491719806489 -1221.0111230978807 -1.1754924883421896 -22.540893216630966 -1199.7866031994058 0.4520537400354877 3.2169734819337648 -1197.1792083628002 -0.2633645393525271 
0.13 191.4624695191364 -120.43091937614322 -3.0745593203752835 274.0530441895433 -212.24503557312948 2.968887307464145 262.03123369677263 -410.6241333561962 3.193245729540269 265.2447051397598 -584.1353830027452 1.5443302339672549 44.73716696383853 -666.4228620105605 -6.679237565156724 16.94314629493993 -1320.1929450919938 -0.7362668810764128 -17.14162759974107 -1305.5526661524812 0.38497757880635236 2.845271785179949 -1303.0765647378935 -0.2506566997040469 
0.14 191.68694128920177 -127.31506615987088 -3.14345068667919 274.0379534871487 -225.9314065128549 2.964175202565014 261.893442513339 -424.2103560192706 3.1966639312507095 265.2706979470722 -597.6984658116004 1.5419192546096911 -1.316748996388128 -709.9558492770485 -7.099560917120831 -21.049046027057088 -1416.6134599947966 -0.18708953290174046 -10.116311881851768 -1411.6977669013932 0.2939282162759925 2.322327379073012 -1409.5919344228062 -0.22962674637122418 
0.15 191.40601889827406 -134.6211327574134 -3.2165818913872393 273.61057057171377 -240.56752167484868 2.9655409912333353 261.8354409861051 -438.85722845087116 3.1990168468270315 265.29043387794013 -612.3274066111269 1.5397847127380677 -56.4119845855468 -750.8499813085139 -7.529663376757039 -65.48142215271861 -1510.1233602673344 0.4808590634812154 -1.1241358011487232 -1517.568905921632 0.17042820874652537 1.5823021656033465 -1516.147243600751 -0.19431390561117293 
0.16 190.5257242466789 -142.32534733822177 -3.2941446720747334 272.7070184466928 -256.1246113086882 2.9742393219133385 261.87920063032516 -454.55775275119254 3.1999211046294085 265.30128723940885 -628.0187814394466 1.538111810632171 -121.41989546593052 -789.7449679330141 -7.990238963454749 -116.31876262837417 -1600.8661877431143 1.2831369763933014 10.34325664762273 -1622.2346343767317 0.0014121315935184953 0.5245504923592497 -1621.9012675824586 -0.135264871857827 
0.17 188.93850233546075 -150.41349204897108 -3.376592207560935 271.2612120173371 -272.57738449387284 2.9917456302070278 262.05301067397426 -471.2933179967717 3.1988290722053594 265.2993788274808 -644.7584444221374 1.537205962874279 -198.22109078955805 -827.9086672637566 -8.513076111912651 -174.08776716803092 -1689.3895499166865 2.2487446955270287 25.033231676789512 -1724.2933046504095 -0.23271535782589226 -0.9991801575436307 -1725.5308426182773 -0.038014930823698265 
0.18 186.50979121913602 -158.88841785722434 -3.4647815011950853 269.196508668042 -289.9087070030444 3.0199331059967562 262.39419298191916 -489.027526999962 3.1949548137131383 265.2790495969711 -662.5149158753356 1.5375498709046889 -290.5878142455897 -867.5953328213676 -9.149669505707891 -240.56533964561854 -1776.8346397825417 3.4314702190586384 44.03782792480523 -1821.470299657191 -0.5608697438769349 -3.2019451451709857 -1824.753595892485 0.11907355435113366 
0.19 183.05014611082694 -167.78374836914097 -3.560261871321181 266.4058901847519 -308.11746755197385 3.0614338505857748 262.9534818036559 -507.6929468164496 3.1871576116067044 265.2320806964351 -681.2244322939032 1.5398926782046953 -406.2261935882957 -912.9182214644807 -9.99218648482109 -320.49439553590906 -1865.3598392525296 4.935424475796319 68.98316229847971 -1909.5565590198623 -1.0258691838105982 -6.385744531572794 -1915.0681309660129 0.36818694629132603 
